valgus_left_mean,valgus_left_max,valgus_left_min,valgus_right_mean,valgus_right_max,valgus_right_min,valgus_asymmetry,torso_angle_mean,torso_angle_max,torso_angle_min,squat_depth_mean,squat_depth_max,squat_depth_min,label
134.94617636110232,176.8417313832395,62.38561097812984,148.5400044046298,172.69793576825435,86.97075766217162,13.59382804352748,148.1114602252146,167.89047419071824,127.8906554601192,-0.08845956069092417,0.0160186290740966,-0.161771684885025,1
141.56941517382427,176.81355775571663,65.42607117132535,151.192579077318,171.83242229756195,86.0289625516176,9.623163903493719,150.58325170426315,169.72244238299535,127.39378487019184,-0.09813392552259924,0.0139340162277221,-0.1611547470092773,1
137.9664564762227,176.7626818523071,62.6691534648433,149.09779089300778,171.83804535288246,94.25888316352564,11.13133441678508,148.70661943791524,169.7266633723536,125.72808851667156,-0.09191609608630336,0.0142725706100463,-0.1610641777515411,1
138.99509563912085,178.54539719358107,63.739078300551256,152.07284011042114,179.94765551433446,76.97631921896831,13.077744471300292,158.70060975729336,176.3017193737463,131.38654589605952,-0.09222479250568606,0.0162051916122436,-0.1612230539321899,1
141.817439535407,177.7642672506732,67.13501070094233,153.94714578494302,179.17867512060874,94.99183431209453,12.129706249536014,158.72374809311128,177.3104274014542,125.25662836354552,-0.09598816158594906,0.0129209756851196,-0.1657304763793945,1
144.0126135448378,177.54975254368557,68.94379172848072,156.3111485285915,179.987872485915,87.09689739553349,12.298534983753711,161.11484807157984,177.48653632171573,132.42505008330286,-0.09865149259567257,0.0097128748893737,-0.1607910692691803,1
141.328028606594,177.44818453324305,68.74681464963399,154.00877189804757,179.91178958593187,89.08289529503408,12.680743291453581,159.44166778176495,177.35808775054463,135.5180842503786,-0.09379051150856434,0.0105053782463073,-0.1633761525154113,1
145.15773887350332,179.3461910608858,71.57941251476765,157.76203378435284,179.97631794728125,93.26082855416452,12.604294910849518,161.00108503343142,179.03677384826898,131.72081365874288,-0.10093414648012682,0.0062806606292724,-0.168211281299591,1
147.01019683702495,179.10260347708856,73.01541001268352,158.47220187646485,179.99627089673643,97.00668069393264,11.462005039439902,161.71992549340644,178.88752996178906,131.82677442671664,-0.10533137131821023,0.0035871267318725,-0.1702509224414825,1
146.3365390220529,179.11736255955614,73.4438242863033,158.31699405249805,179.9718672408841,100.26714826331958,11.980455030445142,160.28642555799232,178.7872838723273,130.85365653171618,-0.10597626607005409,0.0031152367591857,-0.1704788506031036,1
139.61678823387376,178.4812506041624,67.59511060984096,152.16029033050856,179.96991512900354,84.16239623588143,12.543502096634796,160.27686683358223,179.24894414379452,135.04914153730238,-0.0926130325818548,0.0110096335411071,-0.1705458462238311,1
145.66728572357817,179.90341347168618,67.49072095145607,156.54255443712518,179.99677928356598,87.50970478763264,10.875268713547001,161.74333907107732,178.76613426367962,133.11075650041988,-0.10313125423811097,0.0113746523857116,-0.16679447889328,1
136.5495027053698,179.90524146998388,69.33678542493975,151.02016512323823,179.437587770474,87.572442524661,14.470662417868425,156.57785308175843,179.2975137664764,131.025659008526,-0.08710285605386242,0.007517397403717,-0.1695728302001953,1
134.62796341951397,175.6142986086992,66.22923174186347,148.28445444433686,179.17546354848716,80.02133651751342,13.656491024822884,155.73778187505124,177.25059185051444,128.47040299323413,-0.08411504328250882,0.0133942365646362,-0.1542545557022094,1
130.43534918568855,176.54751213497988,62.44405208242013,144.19632665424777,178.77080683789293,75.3259450841171,13.760977468559219,153.97474681842564,176.24659936967683,131.47837179698487,-0.07960394123098351,0.0190863013267517,-0.1606142818927765,1
145.30535053153545,179.96127114172586,63.164322083780576,156.35644253644793,179.2235470075415,93.5940359065305,11.051092004912476,160.6843307038808,177.97836010333694,129.4975636133408,-0.10386328200499213,0.0177692174911499,-0.1655190289020538,1
136.98201458471792,179.93889770671558,65.04822767887805,148.76588318745834,179.22824157670965,78.78619965391775,11.783868602740426,156.94268664851586,175.77838522537257,132.17216112064182,-0.09123993251058787,0.0149312615394592,-0.1644767820835113,1
